,C3,C2,C1
1972-11-22,-1.7340724,0.17381454,-0.7225225
1972-11-24,-1.7324371,0.17944863,-0.7184007
1972-11-27,-1.7512705,0.19968815,-0.704435
1972-11-28,-1.7338107,0.2067132,-0.7008184
1972-11-29,-1.7148503,0.22451967,-0.70437515
1972-11-30,-1.7212458,0.22174272,-0.70252764
1972-12-01,-1.7107924,0.22613268,-0.69660586
1972-12-04,-1.7043483,0.246295,-0.68840533
1972-12-05,-1.7021911,0.25470904,-0.67757595
1972-12-06,-1.6957232,0.25840876,-0.67843217
1972-12-07,-1.6876633,0.26240283,-0.6800417
1972-12-08,-1.6868205,0.27031913,-0.6703079
1972-12-11,-1.6806631,0.27929646,-0.66494274
1972-12-12,-1.6713955,0.2718823,-0.66677433
1972-12-13,-1.6750085,0.26037988,-0.6721635
1972-12-14,-1.671279,0.25911206,-0.6729008
1972-12-15,-1.6718903,0.26766807,-0.6740793
1972-12-18,-1.697823,0.2902201,-0.65605545
1972-12-19,-1.6813207,0.290587,-0.6454643
1972-12-20,-1.6872374,0.29309726,-0.6451862
1972-12-21,-1.6875148,0.3053594,-0.6521642
1972-12-22,-1.7020568,0.31091276,-0.65217626
1972-12-26,-1.6939751,0.32227862,-0.6495888
1972-12-27,-1.7133266,0.33840126,-0.6466404
1972-12-28,-1.7346429,0.34091705,-0.6440134
1972-12-29,-1.7417476,0.35959366,-0.635746
1973-01-02,-1.7493882,0.38088614,-0.6204289
1973-01-03,-1.7446609,0.37697536,-0.6311162
1973-01-04,-1.7274151,0.3668147,-0.64065886
1973-01-05,-1.7477648,0.36827058,-0.62948626
1973-01-08,-1.7619736,0.3729528,-0.619497
1973-01-09,-1.7539035,0.3841833,-0.62108994
1973-01-10,-1.7552288,0.3965557,-0.61409
1973-01-11,-1.7531433,0.4299755,-0.60598993
1973-01-12,-1.7614671,0.4496213,-0.59731644
1973-01-15,-1.7431436,0.47492266,-0.5938951
1973-01-16,-1.7308146,0.5050854,-0.5825857
1973-01-17,-1.7183677,0.50066745,-0.58448035
1973-01-18,-1.6995989,0.50889575,-0.5698415
1973-01-19,-1.7088943,0.53139454,-0.55211776
1973-01-22,-1.7071947,0.5345175,-0.53836393
1973-01-23,-1.7005844,0.55256164,-0.545449
1973-01-24,-1.7196019,0.57317436,-0.53691876
1973-01-25,-1.7106247,0.58921474,-0.5215911
1973-01-26,-1.7285969,0.6594686,-0.50998545
1973-01-29,-1.7298949,0.6677438,-0.5008692
1973-01-30,-1.7307515,0.659767,-0.5039449
1973-01-31,-1.7354612,0.66465604,-0.5054677
1973-02-01,-1.7920866,0.7041694,-0.4872653
1973-02-02,-1.8061857,0.6978094,-0.47550386
1973-02-05,-1.7986262,0.6795515,-0.47179043
1973-02-06,-1.8057292,0.6694007,-0.47231534
1973-02-07,-1.829632,0.61527175,-0.48275363
1973-02-08,-1.8476858,0.5678015,-0.490178
1973-02-09,-1.8350433,0.5390264,-0.50180364
1973-02-13,-1.8339359,0.5579575,-0.49958843
1973-02-14,-1.8419865,0.52866226,-0.5012171
1973-02-15,-1.8478947,0.46923146,-0.50673527
1973-02-16,-1.860813,0.4682957,-0.5003828
1973-02-20,-1.8990678,0.5231582,-0.469907
1973-02-21,-1.886965,0.5747806,-0.45858467
1973-02-22,-1.8965857,0.60163414,-0.47317377
1973-02-23,-1.8914775,0.63832635,-0.48255867
1973-02-26,-1.9156665,0.74487305,-0.44086635
1973-02-27,-1.889554,0.7811406,-0.43314406
1973-02-28,-1.8940067,0.7769429,-0.4314219
1973-03-01,-1.8967628,0.76519156,-0.43784094
1973-03-02,-1.915616,0.7709256,-0.42307067
1973-03-05,-1.91533,0.7994324,-0.4131645
1973-03-06,-1.9168853,0.84935063,-0.4018739
1973-03-07,-1.9020498,0.8496634,-0.40770927
1973-03-08,-1.9152877,0.8462472,-0.4046275
1973-03-09,-1.9192526,0.885398,-0.40218735
1973-03-12,-1.9220667,0.9058226,-0.39390418
1973-03-13,-1.8895583,0.9214315,-0.38353425
1973-03-14,-1.8760644,0.9296989,-0.36790323
1973-03-15,-1.8882933,0.9882389,-0.35078418
1973-03-16,-1.9084206,1.094126,-0.31024253
1973-03-19,-1.8486475,1.0711864,-0.3102656
1973-03-20,-1.8297726,1.0327625,-0.30858198
1973-03-21,-1.8108765,1.0214769,-0.31039807
1973-03-22,-1.8129083,1.0188724,-0.31014302
1973-03-23,-1.8095397,1.0243801,-0.31215942
1973-03-26,-1.768348,0.9967485,-0.32950547
1973-03-27,-1.7631816,0.9910428,-0.33436894
1973-03-28,-1.7425771,1.0149348,-0.34679705
1973-03-29,-1.7264631,1.0173368,-0.34528846
1973-03-30,-1.7769351,1.0865023,-0.31034777
1973-04-02,-1.7692415,1.0891005,-0.30368698
1973-04-03,-1.7339535,1.0787811,-0.30774897
1973-04-04,-1.7065988,1.054863,-0.32145956
1973-04-05,-1.7029626,1.0468802,-0.32864234
1973-04-06,-1.6983764,0.94959986,-0.37553865
1973-04-09,-1.6847739,0.9135654,-0.3903153
1973-04-10,-1.700164,0.92128795,-0.38361213
1973-04-11,-1.7357051,0.9681534,-0.37245
1973-04-12,-1.7423091,0.9750128,-0.3689558
1973-04-13,-1.7040342,0.9608578,-0.38669938
1973-04-16,-1.713056,0.95009536,-0.39039356
1973-04-17,-1.7519121,0.96350217,-0.378411
1973-04-18,-1.7592099,0.933474,-0.37564716
1973-04-19,-1.7777554,0.9546012,-0.36366963
1973-04-23,-1.7769011,0.9763938,-0.33474553
1973-04-24,-1.7657024,0.96573234,-0.3401882
1973-04-25,-1.7558274,0.9584074,-0.33995074
