,C5,C4,C3,C2,C1
1999-05-24,0.5218726,-0.1426157,0.40792948,2.1423326,0.59714955
1999-05-25,0.5163513,-0.12325881,0.40207744,2.1454973,0.5949496
1999-05-26,0.5285997,-0.17777538,0.4663708,2.1529405,0.5559162
1999-05-27,0.5530066,-0.24754618,0.5060325,2.160447,0.51024127
1999-05-28,0.5438847,-0.2131433,0.50215006,2.1622066,0.5130277
1999-06-01,0.59350455,-0.2555793,0.55585563,2.1689868,0.4374564
1999-06-02,0.6014699,-0.25805318,0.53706616,2.1673312,0.43891725
1999-06-03,0.6241592,-0.3304123,0.54252005,2.1622038,0.43036115
1999-06-04,0.6094198,-0.37903398,0.54515064,2.1660914,0.4308166
1999-06-07,0.5998212,-0.39291415,0.5334397,2.1702905,0.43521827
1999-06-08,0.61351836,-0.41762486,0.54235274,2.1686816,0.42501685
1999-06-09,0.6371584,-0.5093415,0.5598383,2.169919,0.39249647
1999-06-10,0.63385284,-0.48834813,0.5641583,2.1774511,0.37121874
1999-06-11,0.7089547,-0.34059942,0.58431673,2.1702137,0.3078104
1999-06-14,0.6749432,-0.43743414,0.5639883,2.1698518,0.35467863
1999-06-15,0.69560325,-0.52421534,0.5663526,2.1635065,0.35252827
1999-06-16,0.69771504,-0.42556545,0.5349412,2.1539521,0.38716248
1999-06-17,0.62303364,-0.3076265,0.47466195,2.158879,0.45928976
1999-06-18,0.6060791,-0.3121119,0.48623377,2.1774101,0.42409328
1999-06-21,0.6333543,-0.34893042,0.50340784,2.1740558,0.39661235
1999-06-22,0.6548053,-0.3801573,0.5033834,2.175358,0.37185133
1999-06-23,0.7099527,-0.44466972,0.55957973,2.1700082,0.3178201
1999-06-24,0.71717876,-0.37359595,0.5253461,2.171402,0.3158257
1999-06-25,0.686715,-0.28996855,0.5049316,2.1813064,0.3202075
1999-06-28,0.65313184,-0.2913163,0.47450823,2.182726,0.35872382
1999-06-29,0.6135858,-0.3633463,0.45695516,2.192056,0.36847657
1999-06-30,0.5885442,-0.2874704,0.4062105,2.17678,0.45858052
1999-07-01,0.6109636,-0.3572772,0.39997768,2.1808727,0.4247663
1999-07-02,0.5966774,-0.2856243,0.40293857,2.1861677,0.4230147
1999-07-06,0.6195615,-0.36160088,0.44395348,2.180708,0.40796933
1999-07-07,0.65476936,-0.3410436,0.4506015,2.1704552,0.40205783
1999-07-08,0.6170518,-0.30759943,0.42779714,2.1738904,0.43602386
1999-07-09,0.60513914,-0.23218162,0.42893744,2.1819682,0.4241964
1999-07-12,0.55147076,-0.15637086,0.3798856,2.1855624,0.47458795
1999-07-13,0.55245054,-0.18403304,0.38310868,2.181507,0.48355582
1999-07-14,0.5518477,-0.21099034,0.40869427,2.1859179,0.46726078
1999-07-15,0.55068797,-0.2352319,0.40728322,2.1846638,0.47044712
1999-07-16,0.53720653,-0.18382697,0.3896032,2.1783745,0.5014298
1999-07-19,0.54398805,-0.18434592,0.3832301,2.176351,0.5028747
1999-07-20,0.5534049,-0.1446156,0.37047005,2.167115,0.52223927
1999-07-21,0.5861675,-0.18686062,0.3856284,2.1592677,0.51465446
1999-07-22,0.63941777,-0.24834639,0.4287334,2.1609213,0.45333302
1999-07-23,0.65138125,-0.20122074,0.45837614,2.165135,0.41968867
1999-07-26,0.6555698,-0.17738914,0.4475833,2.166165,0.4181574
1999-07-27,0.6301284,-0.15111557,0.4359074,2.169816,0.43426535
1999-07-28,0.6173381,-0.17734776,0.4358607,2.1732671,0.43533406
1999-07-29,0.64801985,-0.22932254,0.48453358,2.175417,0.3827139
1999-07-30,0.66266274,-0.24214573,0.49822336,2.1734188,0.36991316
1999-08-02,0.6511821,-0.2706038,0.49120462,2.1819928,0.35702342
1999-08-03,0.67346835,-0.19565514,0.5034387,2.1773794,0.34106582
1999-08-04,0.68005025,-0.2036701,0.4870079,2.1706684,0.36185318
1999-08-05,0.6647271,-0.19841993,0.46297958,2.1657653,0.39928502
1999-08-06,0.7166935,-0.20601292,0.54645294,2.1751578,0.28616098
1999-08-09,0.7228644,-0.24430092,0.6011025,2.1775002,0.23972394
1999-08-10,0.74273103,-0.258021,0.6064281,2.1730464,0.22783028
1999-08-11,0.7297515,-0.27857912,0.5652821,2.1745796,0.26193714
1999-08-12,0.75968516,-0.387757,0.56704557,2.168547,0.24845342
1999-08-13,0.69719005,-0.4394287,0.5019134,2.17861,0.30723017
1999-08-16,0.677187,-0.4753472,0.48656517,2.184554,0.31589365
1999-08-17,0.61874413,-0.42543575,0.4551215,2.1933215,0.3555793
1999-08-18,0.65804434,-0.4225121,0.46034932,2.1771207,0.366572
1999-08-19,0.6855794,-0.37183255,0.47225288,2.1708157,0.35501552
1999-08-20,0.65780056,-0.20533991,0.467822,2.177782,0.3597371
1999-08-23,0.6264219,-0.12933886,0.43740714,2.1944911,0.3482634
1999-08-24,0.5897465,-0.03244587,0.3784455,2.1993465,0.3851821
1999-08-25,0.52522326,-0.026094526,0.34475812,2.202616,0.44338125
1999-08-26,0.5190487,-0.08523934,0.36536172,2.2161865,0.40478662
1999-08-27,0.5461117,-0.08095718,0.3874178,2.2224238,0.34777763
1999-08-30,0.5969787,-0.14398825,0.42328945,2.2191083,0.29808587
1999-08-31,0.63049614,-0.18272819,0.44620538,2.2066896,0.29878372
1999-09-01,0.63481957,-0.22407731,0.42854506,2.207356,0.29635745
1999-09-02,0.67785287,-0.2165531,0.4123046,2.1997976,0.28010666
1999-09-03,0.6295202,-0.10659956,0.37188292,2.1999073,0.34317857
1999-09-07,0.6693227,-0.20386083,0.38186443,2.1969573,0.31062853
1999-09-08,0.6601774,-0.2482333,0.35852832,2.1980312,0.32292512
1999-09-09,0.6754648,-0.3215508,0.37931532,2.1967885,0.30421117
1999-09-10,0.6461621,-0.3422892,0.3537676,2.1982477,0.3412577
1999-09-13,0.6615447,-0.36010444,0.35704505,2.193038,0.34042376
1999-09-14,0.7148817,-0.334839,0.34157112,2.1913245,0.2955755
1999-09-15,0.7119807,-0.34671265,0.32865268,2.184766,0.32456037
1999-09-16,0.6754468,-0.36351746,0.36169142,2.1841307,0.35313797
1999-09-17,0.63304424,-0.3073601,0.35019967,2.1951978,0.36348134
1999-09-20,0.6473001,-0.31876484,0.36823434,2.1957335,0.3431597
1999-09-21,0.666474,-0.31221837,0.37244588,2.1933818,0.33044237
1999-09-22,0.6567156,-0.27552623,0.3616398,2.1955025,0.33627596
1999-09-23,0.5931849,-0.17537585,0.32525223,2.1978743,0.4059543
1999-09-24,0.558434,-0.17759469,0.31653988,2.2065923,0.4163474
1999-09-27,0.5861345,-0.18429269,0.32947594,2.2063518,0.3837429
1999-09-28,0.65667427,-0.24865651,0.36257726,2.1946425,0.33951738
1999-09-29,0.7060921,-0.37121427,0.3949396,2.1844587,0.3122626
1999-09-30,0.66171646,-0.27635914,0.36439925,2.1871352,0.35807726
1999-10-01,0.6888056,-0.30737725,0.3892244,2.1958447,0.2935557
1999-10-04,0.65978515,-0.3135517,0.36579776,2.19937,0.3193888
1999-10-05,0.6915339,-0.34908065,0.40652364,2.202763,0.25574782
1999-10-06,0.6840912,-0.40150386,0.44038242,2.202161,0.25469968
1999-10-07,0.6866768,-0.4070804,0.44748572,2.2013607,0.2521736
1999-10-08,0.6845521,-0.31977123,0.43525216,2.2029772,0.2515139
1999-10-12,0.7013612,-0.34433,0.43436682,2.1995997,0.24393018
1999-10-13,0.7243739,-0.33951926,0.4489398,2.1982367,0.20990658
1999-10-14,0.74997497,-0.4054229,0.47311836,2.194549,0.17781553
1999-10-15,0.7152419,-0.32688093,0.4287354,2.1992316,0.2313164
1999-10-18,0.74425757,-0.2975803,0.44892246,2.1960773,0.18976533
1999-10-19,0.7518265,-0.37417495,0.4554637,2.1963644,0.1735074
1999-10-20,0.73308957,-0.3532457,0.4528711,2.2018635,0.17594773
1999-10-21,0.7454916,-0.33262938,0.46175575,2.1988313,0.16523227
1999-10-22,0.7489725,-0.36750555,0.4643376,2.198011,0.16093168
1999-10-25,0.7347418,-0.42652646,0.46624634,2.2029612,0.15753698
1999-10-26,0.7375314,-0.42718494,0.4592178,2.2053385,0.14230089
1999-10-27,0.6948874,-0.4163059,0.45084298,2.2132623,0.17396227
1999-10-28,0.6518136,-0.37277132,0.4250325,2.2218342,0.21542431
1999-10-29,0.57723594,-0.26053077,0.41670108,2.2315984,0.27554333
1999-11-01,0.5946871,-0.28409648,0.41146803,2.2305932,0.260084
1999-11-02,0.5645003,-0.25320876,0.38352197,2.2385783,0.27324486
1999-11-03,0.5604538,-0.23898213,0.37592536,2.2375433,0.28551537
1999-11-04,0.5311257,-0.124488056,0.35306388,2.2408288,0.30867514
1999-11-05,0.49926013,-0.05871819,0.3434266,2.2461164,0.32472178
1999-11-08,0.48837447,-0.052562922,0.33838767,2.2503955,0.32175797
1999-11-09,0.48380598,-0.075371414,0.3404961,2.2549977,0.308422
1999-11-10,0.46329838,-0.046208143,0.3307185,2.2671108,0.28481773
1999-11-12,0.43057266,-0.013233557,0.32068986,2.2695217,0.3124068
1999-11-15,0.41236925,-0.028962106,0.31685144,2.2730975,0.32121015
1999-11-16,0.39352915,-0.033898056,0.34242827,2.2814598,0.2967949
1999-11-17,0.45253596,-0.040833473,0.35959643,2.2730205,0.2538729
1999-11-18,0.46414012,-0.086826846,0.36665487,2.2709508,0.24862376
1999-11-19,0.45125568,-0.06655198,0.3741593,2.2748964,0.24267209
1999-11-22,0.4718781,-0.09481616,0.36900818,2.2752328,0.22067314
1999-11-23,0.46083623,-0.060484856,0.34656602,2.2792432,0.22300059
1999-11-24,0.45065817,-0.08878595,0.33648986,2.2842152,0.22108111
1999-11-26,0.45536676,-0.07182996,0.335923,2.287676,0.19605084
1999-11-29,0.49594113,-0.09969768,0.356205,2.2827299,0.14996867
1999-11-30,0.49859193,-0.09434739,0.33409482,2.2810442,0.16585886
1999-12-01,0.502161,-0.15089625,0.35508797,2.2794662,0.16356046
1999-12-02,0.51326907,-0.13711223,0.36013865,2.278512,0.14319822
1999-12-03,0.48696765,-0.07592006,0.3265034,2.2809777,0.1864976
1999-12-06,0.47391868,-0.11445747,0.31525332,2.2833743,0.20281512
1999-12-07,0.44851446,-0.116925776,0.3005122,2.286466,0.22735873
1999-12-08,0.45409292,-0.12425923,0.31743073,2.2880197,0.20606203
1999-12-09,0.4521936,-0.09918064,0.31111735,2.2864633,0.21773478
1999-12-10,0.39574274,-0.059028447,0.29396966,2.2962308,0.24724413
1999-12-13,0.37717947,-0.041004032,0.28218222,2.3066752,0.22556219
1999-12-14,0.4189989,-0.14059977,0.31322312,2.3075938,0.15670803
1999-12-15,0.44247013,-0.15195099,0.32033834,2.3024552,0.14564481
1999-12-16,0.4705622,-0.16407086,0.32098567,2.3021913,0.09785998
1999-12-17,0.46325225,-0.11747782,0.31569338,2.3042264,0.09196223
1999-12-20,0.4779859,-0.08202237,0.31905705,2.3044338,0.048867784
1999-12-21,0.48879254,-0.09054427,0.32671478,2.3022385,0.03842683
1999-12-22,0.49800754,-0.1566479,0.3482306,2.2979894,0.044121385
1999-12-23,0.5242219,-0.20837273,0.39179444,2.2875547,0.031164948
1999-12-27,0.5376957,-0.22403859,0.3824696,2.2847385,0.040129833
1999-12-28,0.56922215,-0.31854394,0.39755332,2.2758183,0.03701646
1999-12-29,0.5734483,-0.4287246,0.41040027,2.2715557,0.06041157
1999-12-30,0.5746284,-0.4194787,0.40306133,2.2698846,0.0718647
1999-12-31,0.5640724,-0.3072286,0.404687,2.2783105,0.022408701
2000-01-03,0.5587193,-0.3169632,0.44250628,2.2790043,-0.061468497
2000-01-04,0.54420364,-0.29105794,0.39363247,2.2868042,-0.0024081022
2000-01-05,0.58915204,-0.34562862,0.4150449,2.274209,-0.048919432
2000-01-06,0.5683534,-0.3176031,0.3991121,2.2803469,-0.013955057
2000-01-07,0.5493028,-0.34417778,0.40113127,2.286067,-0.005987063
2000-01-10,0.53479385,-0.38607067,0.42549586,2.2888107,-0.027772538
2000-01-11,0.57513773,-0.3697424,0.46362615,2.27381,-0.08436218
2000-01-12,0.5846973,-0.38053155,0.45919678,2.2717636,-0.10703473
2000-01-13,0.5424388,-0.38708583,0.4499257,2.284382,-0.051954836
2000-01-14,0.5542097,-0.39294758,0.48197478,2.2780094,-0.07630192
2000-01-18,0.60438716,-0.35377133,0.4851436,2.262703,-0.11184392
2000-01-19,0.59856075,-0.384399,0.48815873,2.2642264,-0.09483524
2000-01-20,0.61002666,-0.43361333,0.50672126,2.2598372,-0.123826765
2000-01-21,0.61217916,-0.37563935,0.49231696,2.2600672,-0.11075927
2000-01-24,0.57261074,-0.30428493,0.4375475,2.2770889,-0.07123471
2000-01-25,0.55271566,-0.3386556,0.446629,2.2820706,-0.08106654
2000-01-26,0.51128584,-0.35767865,0.4722334,2.291726,-0.0692864
2000-01-27,0.45765167,-0.4180285,0.55079126,2.300012,-0.103022285
2000-01-28,0.39344358,-0.47376758,0.59299374,2.3130307,-0.10140574
2000-01-31,0.35958952,-0.5012095,0.58264875,2.326539,-0.12248262
2000-02-01,0.32426333,-0.5016777,0.61617786,2.3317647,-0.108902015
2000-02-02,0.3028324,-0.6063517,0.6432531,2.3348956,-0.087903745
2000-02-03,0.25541434,-0.581112,0.60076547,2.3483226,-0.029456206
2000-02-04,0.26994514,-0.61758685,0.6770936,2.339522,-0.10249454
2000-02-07,0.32215756,-0.61990887,0.7262734,2.3196223,-0.14761887
2000-02-08,0.2773211,-0.6821424,0.7597651,2.3278008,-0.12625344
2000-02-09,0.36740673,-0.6486109,0.6925573,2.3120697,-0.14152752
2000-02-10,0.43080735,-0.62249404,0.69143844,2.2940931,-0.1722382
2000-02-11,0.3931566,-0.52590287,0.6605468,2.3071146,-0.13423353
2000-02-14,0.36625752,-0.60920966,0.6493428,2.3166804,-0.11701657
2000-02-15,0.36156887,-0.5563019,0.6686343,2.315236,-0.12221926
2000-02-16,0.37265402,-0.4713922,0.6525324,2.3129563,-0.1268774
2000-02-17,0.34418485,-0.4955998,0.6813378,2.317606,-0.14969581
2000-02-18,0.28516674,-0.4313559,0.64733833,2.3365343,-0.1171292
2000-02-22,0.21675086,-0.41758886,0.61269,2.3542562,-0.045419417
2000-02-23,0.23489001,-0.40952063,0.6281144,2.3502445,-0.09371417
2000-02-24,0.21737258,-0.30375907,0.61101806,2.3512623,-0.053691715
2000-02-25,0.26564428,-0.15250494,0.54367614,2.34205,-0.017462544
2000-02-28,0.26616508,-0.16495575,0.5648464,2.3443565,-0.08215986
2000-02-29,0.24595496,-0.23641963,0.5983161,2.3462973,-0.07585951
2000-03-01,0.25235087,-0.27000266,0.5934973,2.344923,-0.056688227
2000-03-02,0.23697491,-0.31689212,0.61744165,2.3467774,-0.05737868
2000-03-03,0.22142485,-0.28162014,0.6329999,2.3480754,-0.054764092
2000-03-06,0.22873075,-0.32659006,0.6314,2.3488579,-0.07359423
2000-03-07,0.24090573,-0.27768108,0.61344385,2.3442922,-0.044087775
2000-03-08,0.23706482,-0.22458954,0.588364,2.3488662,-0.056363128
2000-03-09,0.2152279,-0.18210177,0.56886137,2.3550458,-0.043792896
2000-03-10,0.20785981,-0.25884974,0.5798115,2.359252,-0.07668754
2000-03-13,0.20358409,-0.14931609,0.55138636,2.3607378,-0.06855578
2000-03-14,0.15369228,-0.1066526,0.52771837,2.3712583,-0.022015907
2000-03-15,0.12271343,-0.18844534,0.5322969,2.3803287,-0.022548094
2000-03-16,0.10418227,-0.23137702,0.50319123,2.3876452,-0.0022805706
2000-03-17,0.03776844,-0.20689422,0.5059333,2.399673,0.010771751
2000-03-20,0.017042309,-0.22821642,0.50361186,2.4054623,0.00401891
2000-03-21,-0.020882264,-0.24721609,0.49020427,2.4138298,0.02543201
2000-03-22,-0.0060260147,-0.22491226,0.486745,2.4094257,0.033521984
2000-03-23,-0.06641635,-0.24816509,0.48466384,2.4226139,0.0397582
2000-03-24,-0.040034607,-0.31831014,0.5411943,2.4187489,-0.027510695
2000-03-27,-0.04628609,-0.3353758,0.5595246,2.4183297,-0.02310948
2000-03-28,-0.05824451,-0.2794383,0.5104519,2.4223833,0.00028976798
2000-03-29,-0.05215864,-0.28818136,0.49346617,2.4235563,0.0048082843
2000-03-30,-0.10503076,-0.22663455,0.45452893,2.4301977,0.06495529
2000-03-31,-0.14845607,-0.27509823,0.4580475,2.4387639,0.08219017
2000-04-03,-0.1460886,-0.22032392,0.44057846,2.4342306,0.11083341
2000-04-04,-0.11617042,-0.13643914,0.37426552,2.4227831,0.16883825
2000-04-05,-0.1438935,-0.12140916,0.3580312,2.4290574,0.17247854
2000-04-06,-0.1525701,-0.2305854,0.41521254,2.4348211,0.13359211
2000-04-07,-0.21292576,-0.2332217,0.4283965,2.4401343,0.16611761
2000-04-10,-0.20676039,-0.12127337,0.35897756,2.4334445,0.21052635
2000-04-11,-0.13268921,-0.17425814,0.38952258,2.4276295,0.15448427
2000-04-12,-0.069322035,-0.21613912,0.41254252,2.4185495,0.123229414
2000-04-13,-0.094801426,-0.23921978,0.39574644,2.4231238,0.1440893
2000-04-14,-0.06588115,-0.16918646,0.38071686,2.4104173,0.18146203
2000-04-17,0.036488503,-0.15158297,0.42517242,2.3970208,0.09169769
2000-04-18,0.05500838,-0.16238585,0.42391708,2.3931882,0.097141296
2000-04-19,-0.029289424,-0.2110381,0.42194858,2.4075022,0.13063112
2000-04-20,-0.04984629,-0.2824237,0.4257233,2.414176,0.12732314
2000-04-24,-0.0431889,-0.33139795,0.40307266,2.4195735,0.111040175
2000-04-25,-0.0011810064,-0.3662898,0.48022234,2.4114306,0.04756381
2000-04-26,-0.014292598,-0.46810722,0.50921625,2.4132812,0.051405028
2000-04-27,-0.003589362,-0.68478215,0.56663936,2.4141345,-0.00877665
2000-04-28,-0.076632604,-0.6808255,0.5828079,2.4283903,-0.020913728
2000-05-01,-0.060546786,-0.737283,0.59582007,2.4255035,-0.05200609
2000-05-02,-0.01193285,-0.8197666,0.59863263,2.415679,-0.053695865
2000-05-03,0.025196314,-0.7385509,0.5977277,2.4087164,-0.10782692
2000-05-04,0.062486798,-0.76669884,0.55306387,2.4076955,-0.12426385
2000-05-05,0.06156802,-0.75349176,0.5725149,2.405278,-0.17504436
2000-05-08,0.06381853,-0.62634075,0.5789066,2.4009838,-0.2075324
2000-05-09,0.03421919,-0.6136306,0.57212675,2.4088066,-0.1897505
2000-05-10,-0.038244143,-0.58593297,0.53928083,2.4273386,-0.13318527
2000-05-11,-0.04808432,-0.72355217,0.53831625,2.431562,-0.13301325
2000-05-12,-0.011220351,-0.8721967,0.59561217,2.4188905,-0.1988976
2000-05-15,-0.04817976,-0.7362336,0.5688993,2.4281287,-0.16079798
2000-05-16,-0.10862343,-0.6981349,0.5877961,2.4383607,-0.15898566
2000-05-17,-0.030706227,-0.8598742,0.5759796,2.425798,-0.19203481
2000-05-18,0.04688029,-1.034003,0.5945142,2.4095953,-0.20979859
2000-05-19,0.047581464,-0.9827124,0.54636246,2.415337,-0.17490724
2000-05-22,-0.0024033636,-0.9117817,0.5426074,2.424933,-0.14687954
2000-05-23,-0.007025376,-0.92147154,0.5554284,2.4244761,-0.13838983
2000-05-24,-2.7224422e-05,-0.95258427,0.5756583,2.4220343,-0.16461624
2000-05-25,-0.026406795,-0.9776759,0.5777562,2.4264212,-0.10926138
2000-05-26,-0.08402476,-0.7805703,0.54937047,2.4379425,-0.07394762
2000-05-30,-0.0773658,-0.8038643,0.54647034,2.4368577,-0.072041504
2000-05-31,-0.10376859,-1.0275376,0.52271587,2.4491525,-0.039552756
2000-06-01,-0.12505968,-0.8427815,0.48289347,2.4517264,0.008868109
2000-06-02,-0.14623879,-0.4961565,0.45800716,2.4499745,0.021824758
2000-06-05,-0.16341816,-0.4780451,0.42530268,2.4538307,0.03999166
2000-06-06,-0.17606771,-0.40267742,0.41897985,2.4552705,0.033224985
2000-06-07,-0.17756596,-0.4965973,0.42455238,2.4595976,0.017626245
2000-06-08,-0.19708228,-0.54398936,0.43755904,2.461926,0.031213984
2000-06-09,-0.19867869,-0.5627053,0.44081342,2.463221,0.024994858
2000-06-12,-0.20616023,-0.62882555,0.40280986,2.4669023,0.061754413
2000-06-13,-0.13184863,-0.57976174,0.38594338,2.4544625,0.048876554
2000-06-14,-0.1637797,-0.49739593,0.38802812,2.4538298,0.08931613
2000-06-15,-0.16471389,-0.49218786,0.37472025,2.4561553,0.08359643
2000-06-16,-0.17386362,-0.4482835,0.3477193,2.4540503,0.12576313
2000-06-19,-0.15971325,-0.443748,0.35010892,2.4528837,0.11166493
2000-06-20,-0.16239832,-0.49469888,0.3659144,2.4548733,0.098210126
2000-06-21,-0.12332037,-0.5575465,0.41474053,2.4499,0.04734188
2000-06-22,-0.116888806,-0.5436722,0.40924484,2.4478295,0.0549156
2000-06-23,-0.092323795,-0.51442474,0.4261962,2.4451206,0.0053200573
2000-06-26,-0.11631209,-0.45050848,0.36528113,2.4490843,0.0573524
2000-06-27,-0.14317752,-0.42772228,0.37383997,2.4528868,0.058800615
2000-06-28,-0.11169787,-0.38326132,0.378497,2.4446044,0.06084992
2000-06-29,-0.14086366,-0.324435,0.32702023,2.4497752,0.09876141
2000-06-30,-0.15633038,-0.23814338,0.30242658,2.4528182,0.09809796
2000-07-03,-0.16759457,-0.16942748,0.2586325,2.4528055,0.12759838
2000-07-05,-0.17970148,-0.16329432,0.26148212,2.4532328,0.13639
2000-07-06,-0.15822677,-0.13305737,0.27017236,2.4521656,0.10313594
2000-07-07,-0.1719856,-0.057389155,0.22637504,2.4514146,0.13639003
2000-07-10,-0.16319884,-0.014699772,0.23891795,2.4508324,0.11291742
2000-07-11,-0.16372244,0.012166262,0.25410908,2.4493968,0.107197955
2000-07-12,-0.16714983,0.07233082,0.27068323,2.4487092,0.08938773
2000-07-13,-0.21149784,0.121822745,0.23581435,2.4530754,0.12883005
2000-07-14,-0.18749483,0.019289955,0.30122316,2.4548006,0.06358574
2000-07-17,-0.16508989,0.0028861612,0.32907075,2.4509907,0.03871437
2000-07-18,-0.16599466,0.026705861,0.32189927,2.4506242,0.042082787
2000-07-19,-0.1691035,0.031601712,0.32266647,2.4519725,0.031250536
2000-07-20,-0.21824554,0.17270048,0.26479772,2.4509726,0.12085965
2000-07-21,-0.22889304,0.13137172,0.28815338,2.4511096,0.12637794
2000-07-24,-0.22394903,0.13788176,0.28315923,2.4528003,0.110687
2000-07-25,-0.21920414,0.13565135,0.2900045,2.45042,0.11643847
2000-07-26,-0.21980959,0.15023112,0.2785155,2.4511871,0.11782006
2000-07-27,-0.25268325,0.16484447,0.28185135,2.4540615,0.1350258
2000-07-28,-0.2338348,0.1420148,0.279273,2.4540615,0.1170046
2000-07-31,-0.2558143,0.18833248,0.2530154,2.4600809,0.115175195
2000-08-01,-0.27382565,0.20467909,0.2195949,2.461208,0.14296702
2000-08-02,-0.28164333,0.25513756,0.21680188,2.4602716,0.15098813
2000-08-03,-0.29907176,0.2543962,0.21938367,2.4615026,0.16098209
2000-08-04,-0.29656,0.29879427,0.20726764,2.4537783,0.19885674
2000-08-07,-0.27209044,0.28171748,0.21010523,2.4556386,0.16795212
2000-08-08,-0.28519195,0.29116046,0.18903726,2.45533,0.18928131
2000-08-09,-0.30393198,0.3064699,0.18776038,2.4583883,0.18954805
2000-08-10,-0.3210739,0.30326244,0.17702258,2.459916,0.20250916
2000-08-11,-0.3387294,0.23783015,0.18284506,2.471085,0.16964135
2000-08-14,-0.34385997,0.20829578,0.19572292,2.4694993,0.18164259
2000-08-15,-0.3404723,0.17403114,0.22752105,2.47065,0.1618958
2000-08-16,-0.32347876,0.16303425,0.24527453,2.469374,0.14487322
2000-08-17,-0.3449448,0.17792536,0.24686235,2.4706383,0.15684511
2000-08-18,-0.35457277,0.19921236,0.23650824,2.4699743,0.17185262
2000-08-21,-0.34583592,0.20139511,0.22177352,2.4703069,0.16762833
2000-08-22,-0.3359518,0.22381282,0.21606049,2.4669063,0.17510444
2000-08-23,-0.3666706,0.29007262,0.1833281,2.467241,0.20661491
2000-08-24,-0.3610509,0.30035788,0.18577254,2.4645777,0.21248507
2000-08-25,-0.36687547,0.29715455,0.18677405,2.4664783,0.20822337
2000-08-28,-0.33267033,0.32554084,0.17348814,2.466271,0.18097718
2000-08-29,-0.3260476,0.3247208,0.18032938,2.4678974,0.16270217
2000-08-30,-0.3185088,0.36448455,0.17935601,2.4639292,0.17162016
2000-08-31,-0.34467173,0.41390133,0.14872932,2.4605255,0.21490459
2000-09-01,-0.31684458,0.4256078,0.124946594,2.4491584,0.24897727
2000-09-05,-0.31861696,0.42683557,0.11594222,2.450089,0.2496667
2000-09-06,-0.29247463,0.40782395,0.11873806,2.4498878,0.23161253
2000-09-07,-0.28580123,0.3907653,0.11751555,2.4522955,0.21794523
2000-09-08,-0.26389647,0.33395255,0.11332507,2.4462996,0.2347607
2000-09-11,-0.24144644,0.28697664,0.12831949,2.445476,0.22061475
2000-09-12,-0.22530417,0.27780086,0.12726837,2.4425693,0.22142437
2000-09-13,-0.23796333,0.31496045,0.13089767,2.4369915,0.24936426
2000-09-14,-0.20324668,0.3696489,0.09200857,2.4373167,0.22695811
2000-09-15,-0.12932007,0.44770706,0.010928273,2.4294732,0.21786353
2000-09-18,-0.07724199,0.5435884,-0.03727387,2.4197829,0.22065476
2000-09-19,-0.13113615,0.5001119,-0.020766273,2.4301574,0.2219347
2000-09-20,-0.10387005,0.4579016,-0.0046840757,2.4289966,0.20161891
2000-09-21,-0.12979415,0.51202035,0.006847456,2.4236755,0.23850028
2000-09-22,-0.15113385,0.47359946,-0.010054663,2.4342606,0.21996298
2000-09-25,-0.17234494,0.49975052,-0.007583797,2.4365253,0.22270834
2000-09-26,-0.19120805,0.5456093,-0.030528799,2.4354644,0.24317947
2000-09-27,-0.16566515,0.56739545,-0.05212927,2.4332771,0.2358266
2000-09-28,-0.19116576,0.5577323,-0.045447096,2.4367204,0.24091259
2000-09-29,-0.1911823,0.55706155,-0.07333307,2.437944,0.24451198
2000-10-02,-0.1667027,0.55716527,-0.09937976,2.4359748,0.24201229
2000-10-03,-0.14939438,0.5292373,-0.09070893,2.4367735,0.22588491
2000-10-04,-0.15642408,0.5126104,-0.06732604,2.4400232,0.21346323
2000-10-05,-0.185096,0.5343674,-0.08403821,2.442759,0.22785792
2000-10-06,-0.21436965,0.55100214,-0.076135665,2.4420896,0.24843633
2000-10-10,-0.22481321,0.5960139,-0.07936907,2.4378676,0.26850617
2000-10-11,-0.21851557,0.62297714,-0.082022354,2.4349017,0.27377582
2000-10-12,-0.18247417,0.6740534,-0.13599536,2.4184496,0.3175724
2000-10-13,-0.20117874,0.6666432,-0.13328815,2.4256992,0.30475858
2000-10-16,-0.22296892,0.6378876,-0.111090854,2.4319696,0.29562718
2000-10-17,-0.24584676,0.71220213,-0.14855893,2.4280605,0.32362875
2000-10-18,-0.2528579,0.7191398,-0.15067565,2.428024,0.32645306
2000-10-19,-0.287525,0.6739457,-0.13425532,2.4343965,0.32824588
2000-10-20,-0.31894147,0.65821093,-0.12569468,2.436821,0.3390908
2000-10-23,-0.36844707,0.7014861,-0.12680064,2.4377043,0.36063328
2000-10-24,-0.3470139,0.69641966,-0.124570146,2.4393737,0.34225687
2000-10-25,-0.34186554,0.6333568,-0.11372106,2.4484327,0.3127626
2000-10-26,-0.35033858,0.6395705,-0.10252778,2.4510224,0.30602026
2000-10-27,-0.35253167,0.61248124,-0.09483692,2.4564342,0.2886674
2000-10-30,-0.33532938,0.6120285,-0.07196066,2.4547997,0.27737707
2000-10-31,-0.28538576,0.674536,-0.08640538,2.4453137,0.2751789
2000-11-01,-0.26570487,0.7135303,-0.10184048,2.4375741,0.289258
2000-11-02,-0.27277,0.747531,-0.11143589,2.437187,0.29456976
